"","Year","Survey","Leg","Site","Sex","CW","Recruit.Status","Shell.Condition","Egg.Development","Leg.Condition","Bitter","Egg.Percent","Blackmat","Latitude","Longitude","Jul.Day","Depth","Temp"
"184",2009,"RKC",1,"Juneau","2",91,"Mature_Female","4","Uneyed","0","0",90,"0",58.53875,-134.8622,157,47,4.32466658064358
"185",2009,"RKC",1,"Juneau","2",94,"Mature_Female","5","Uneyed","0","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"186",2009,"RKC",1,"Juneau","2",101,"Mature_Female","5","Uneyed","0","0",60,"0",58.53875,-134.8622,157,47,4.32466658064358
"187",2009,"RKC",1,"Juneau","2",109,"Mature_Female","5","Uneyed","0","0",90,"0",58.53875,-134.8622,157,47,4.32466658064358
"188",2009,"RKC",1,"Juneau","2",107,"Mature_Female","5","Uneyed","0","0",90,"0",58.53875,-134.8622,157,47,4.32466658064358
"189",2009,"RKC",1,"Juneau","2",115,"Mature_Female","5","Uneyed","1","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"190",2009,"RKC",1,"Juneau","2",99,"Mature_Female","5","Uneyed","1","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"191",2009,"RKC",1,"Juneau","2",90,"Mature_Female","5","Uneyed","1","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"192",2009,"RKC",1,"Juneau","2",103,"Mature_Female","5","Uneyed","1","0",90,"0",58.53875,-134.8622,157,47,4.32466658064358
"193",2009,"RKC",1,"Juneau","2",108,"Mature_Female","5","Uneyed","1","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"194",2009,"RKC",1,"Juneau","2",96,"Mature_Female","5","Uneyed","1","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"195",2009,"RKC",1,"Juneau","2",86,"Mature_Female","4","Uneyed","1","0",90,"0",58.53875,-134.8622,157,47,4.32466658064358
"196",2009,"RKC",1,"Juneau","2",97,"Mature_Female","5","Uneyed","0","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"197",2009,"RKC",1,"Juneau","2",108,"Mature_Female","5","Uneyed","0","0",100,"0",58.53875,-134.8622,157,47,4.32466658064358
"198",2009,"RKC",1,"Juneau","2",98,"Mature_Female","4","Uneyed","1","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"199",2009,"RKC",1,"Juneau","2",108,"Mature_Female","5","Uneyed","1","0",60,"0",58.53875,-134.8622,157,47,4.32466658064358
"200",2009,"RKC",1,"Juneau","2",92,"Mature_Female","4","Uneyed","1","0",80,"0",58.53875,-134.8622,157,47,4.32466658064358
"201",2009,"RKC",1,"Juneau","2",111,"Mature_Female","3","Uneyed","0","1",60,"0",58.58876667,-134.9099333,157,76,4.32466658064358
"202",2009,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","1","1",60,"0",58.58876667,-134.9099333,157,76,4.32466658064358
"203",2009,"RKC",1,"Juneau","2",95,"Mature_Female","5","Uneyed","0","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"204",2009,"RKC",1,"Juneau","2",89,"Mature_Female","4","Uneyed","1","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"205",2009,"RKC",1,"Juneau","2",113,"Mature_Female","4","Uneyed","1","0",80,"0",58.3867,-134.78875,158,54,4.32466658064358
"206",2009,"RKC",1,"Juneau","2",111,"Mature_Female","5","Uneyed","0","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"207",2009,"RKC",1,"Juneau","2",110,"Mature_Female","4","Uneyed","0","0",80,"0",58.3867,-134.78875,158,54,4.32466658064358
"208",2009,"RKC",1,"Juneau","2",103,"Mature_Female","5","Uneyed","0","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"209",2009,"RKC",1,"Juneau","2",98,"Mature_Female","5","Uneyed","0","0",80,"0",58.3867,-134.78875,158,54,4.32466658064358
"210",2009,"RKC",1,"Juneau","2",97,"Mature_Female","4","Uneyed","0","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"211",2009,"RKC",1,"Juneau","2",93,"Mature_Female","5","Uneyed","0","0",90,"0",58.3867,-134.78875,158,54,4.32466658064358
"212",2009,"RKC",1,"Juneau","2",118,"Mature_Female","4","Uneyed","0","0",80,"0",58.3867,-134.78875,158,54,4.32466658064358
"213",2009,"RKC",1,"Juneau","2",105,"Mature_Female","5","Uneyed","1","0",90,"0",58.3867,-134.78875,158,54,4.32466658064358
"214",2009,"RKC",1,"Juneau","2",104,"Mature_Female","4","Uneyed","0","0",90,"0",58.3867,-134.78875,158,54,4.32466658064358
"215",2009,"RKC",1,"Juneau","2",101,"Mature_Female","4","Uneyed","0","0",90,"0",58.3867,-134.78875,158,54,4.32466658064358
"216",2009,"RKC",1,"Juneau","2",95,"Mature_Female","5","Uneyed","1","0",90,"0",58.3867,-134.78875,158,54,4.32466658064358
"217",2009,"RKC",1,"Juneau","2",102,"Mature_Female","5","Uneyed","0","0",90,"0",58.3867,-134.78875,158,54,4.32466658064358
"218",2009,"RKC",1,"Juneau","2",96,"Mature_Female","5","Uneyed","1","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"219",2009,"RKC",1,"Juneau","2",101,"Mature_Female","4","Uneyed","1","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"220",2009,"RKC",1,"Juneau","2",88,"Mature_Female","4","Uneyed","0","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"221",2009,"RKC",1,"Juneau","2",92,"Mature_Female","5","Uneyed","0","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"222",2009,"RKC",1,"Juneau","2",94,"Mature_Female","4","Uneyed","0","0",100,"0",58.3867,-134.78875,158,54,4.32466658064358
"223",2009,"RKC",1,"Juneau","2",91,"Mature_Female","3","Uneyed","0","1",80,"0",58.3867,-134.78875,158,54,4.32466658064358
"224",2009,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","0","0",80,"0",58.3867,-134.78875,158,54,4.32466658064358
"225",2009,"RKC",1,"Juneau","2",105,"Mature_Female","3","Uneyed","0","0",70,"0",58.385,-134.7711,158,32,4.32466658064358
"226",2009,"RKC",1,"Juneau","2",99,"Mature_Female","3","Uneyed","0","1",80,"0",58.36235,-134.7670667,158,59,4.32466658064358
"227",2009,"RKC",1,"Juneau","2",94,"Mature_Female","3","Uneyed","1","0",80,"0",58.33533333,-134.7730833,158,57,4.32466658064358
"228",2009,"RKC",1,"Juneau","2",114,"Mature_Female","5","Uneyed","1","0",100,"0",58.32228333,-134.7626333,158,47,4.32466658064358
"229",2009,"RKC",1,"Juneau","2",101,"Mature_Female","5","Uneyed","0","0",100,"1",58.32228333,-134.7626333,158,47,4.32466658064358
"230",2009,"RKC",1,"Juneau","2",96,"Mature_Female","5","Uneyed","0","0",100,"0",58.32228333,-134.7626333,158,47,4.32466658064358
"231",2009,"RKC",1,"Juneau","2",104,"Mature_Female","5","Uneyed","0","0",100,"0",58.32228333,-134.7626333,158,47,4.32466658064358
"232",2009,"RKC",1,"Juneau","2",83,"Mature_Female","5","Uneyed","0","0",70,"1",58.32228333,-134.7626333,158,47,4.32466658064358
"233",2009,"RKC",1,"Juneau","2",93,"Mature_Female","5","Uneyed","0","0",90,"1",58.32228333,-134.7626333,158,47,4.32466658064358
"234",2009,"RKC",1,"Juneau","2",104,"Mature_Female","5","Uneyed","0","0",100,"0",58.32228333,-134.7626333,158,47,4.32466658064358
"235",2009,"RKC",1,"Juneau","2",112,"Mature_Female","5","Uneyed","1","0",60,"0",58.32228333,-134.7626333,158,47,4.32466658064358
"236",2009,"RKC",1,"Juneau","2",92,"Mature_Female","3","Uneyed","0","0",60,"0",58.32228333,-134.7626333,158,47,4.32466658064358
"237",2009,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","0","0",50,"0",58.32716667,-134.7417,158,61,4.32466658064358
"238",2009,"RKC",1,"Juneau","2",107,"Mature_Female","3","Uneyed","1","0",70,"0",58.32716667,-134.7417,158,61,4.32466658064358
"239",2009,"RKC",1,"Juneau","2",114,"Mature_Female","3","Uneyed","0","0",90,"0",58.31031667,-134.75535,158,52,4.32466658064358
"240",2009,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","1","0",100,"0",58.31031667,-134.75535,158,52,4.32466658064358
"241",2009,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","0","0",80,"0",58.31031667,-134.75535,158,52,4.32466658064358
"242",2009,"RKC",1,"Juneau","2",100,"Mature_Female","4","Uneyed","0","0",100,"0",58.31031667,-134.75535,158,52,4.32466658064358
"243",2009,"RKC",1,"Juneau","2",100,"Mature_Female","3","Uneyed","0","0",90,"0",58.31031667,-134.75535,158,52,4.32466658064358
"244",2009,"RKC",1,"Juneau","2",112,"Mature_Female","3","Uneyed","0","0",80,"0",58.31351667,-134.7311167,158,68,4.32466658064358
"245",2009,"RKC",1,"Juneau","2",96,"Mature_Female","3","Uneyed","1","0",90,"0",58.31351667,-134.7311167,158,68,4.32466658064358
"246",2009,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","0","0",70,"0",58.35251667,-134.7224333,159,51,4.32466658064358
"247",2009,"RKC",1,"Juneau","2",96,"Mature_Female","3","Uneyed","0","1",70,"0",58.35251667,-134.7224333,159,51,4.32466658064358
"248",2009,"RKC",1,"Juneau","2",100,"Mature_Female","3","Uneyed","0","0",70,"0",58.35251667,-134.7224333,159,51,4.32466658064358
"249",2009,"RKC",1,"Juneau","2",91,"Mature_Female","3","Uneyed","0","1",60,"0",58.35251667,-134.7224333,159,51,4.32466658064358
"250",2009,"RKC",1,"Juneau","2",96,"Mature_Female","5","Uneyed","0","0",60,"0",58.35251667,-134.7224333,159,51,4.32466658064358
"251",2009,"RKC",1,"Juneau","2",102,"Mature_Female","3","Uneyed","0","0",80,"0",58.35251667,-134.7224333,159,51,4.32466658064358
"252",2009,"RKC",1,"Juneau","2",102,"Mature_Female","4","Uneyed","0","0",90,"0",58.33726667,-134.6977,159,48,4.32466658064358
"253",2009,"RKC",1,"Juneau","2",112,"Mature_Female","3","Uneyed","0","0",60,"0",58.33726667,-134.6977,159,48,4.32466658064358
"254",2009,"RKC",1,"Juneau","2",104,"Mature_Female","4","Uneyed","1","1",70,"0",58.33726667,-134.6977,159,48,4.32466658064358
"255",2009,"RKC",1,"Juneau","2",100,"Mature_Female","3","Uneyed","0","0",70,"0",58.33726667,-134.6977,159,48,4.32466658064358
"256",2009,"RKC",1,"Juneau","2",112,"Mature_Female","3","Uneyed","0","1",80,"0",58.33726667,-134.6977,159,48,4.32466658064358
"257",2009,"RKC",1,"Juneau","2",101,"Mature_Female","3","Uneyed","0","1",80,"0",58.33726667,-134.6977,159,48,4.32466658064358
"258",2009,"RKC",1,"Juneau","2",96,"Mature_Female","3","Uneyed","0","1",70,"0",58.33726667,-134.6977,159,48,4.32466658064358
"259",2009,"RKC",1,"Juneau","2",106,"Mature_Female","3","Uneyed","0","0",90,"0",58.3558,-134.6878,159,46,4.32466658064358
"260",2009,"RKC",1,"Juneau","2",101,"Mature_Female","3","Uneyed","1","0",80,"0",58.3558,-134.6878,159,46,4.32466658064358
"261",2009,"RKC",1,"Juneau","2",115,"Mature_Female","3","Uneyed","0","1",80,"0",58.37355,-134.6813667,159,28,4.32466658064358
"262",2009,"RKC",1,"Juneau","2",101,"Mature_Female","3","Uneyed","0","0",50,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"263",2009,"RKC",1,"Juneau","2",99,"Mature_Female","3","Uneyed","0","1",90,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"264",2009,"RKC",1,"Juneau","2",100,"Mature_Female","3","Uneyed","0","0",80,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"265",2009,"RKC",1,"Juneau","2",109,"Mature_Female","3","Uneyed","0","0",70,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"266",2009,"RKC",1,"Juneau","2",111,"Mature_Female","3","Uneyed","0","1",70,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"267",2009,"RKC",1,"Juneau","2",119,"Mature_Female","3","Uneyed","0","1",100,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"268",2009,"RKC",1,"Juneau","2",93,"Mature_Female","3","Uneyed","1","0",100,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"269",2009,"RKC",1,"Juneau","2",107,"Mature_Female","3","Uneyed","0","1",70,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"270",2009,"RKC",1,"Juneau","2",113,"Mature_Female","3","Uneyed","0","1",70,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"271",2009,"RKC",1,"Juneau","2",116,"Mature_Female","3","Uneyed","1","1",70,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"272",2009,"RKC",1,"Juneau","2",101,"Mature_Female","4","Uneyed","0","1",70,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"273",2009,"RKC",1,"Juneau","2",116,"Mature_Female","3","Uneyed","0","0",80,"0",58.36921667,-134.6690667,159,30,4.32466658064358
"274",2009,"RKC",1,"Juneau","2",101,"Mature_Female","4","Uneyed","0","0",100,"0",58.33073333,-134.6256667,159,28,4.32466658064358
"275",2009,"RKC",1,"Juneau","2",100,"Mature_Female","4","Uneyed","1","0",80,"0",58.33073333,-134.6256667,159,28,4.32466658064358
"276",2009,"RKC",1,"Juneau","2",100,"Mature_Female","4","Uneyed","0","0",100,"0",58.33073333,-134.6256667,159,28,4.32466658064358
"277",2009,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","0","0",100,"0",58.32765,-134.6366333,159,43,4.32466658064358
"278",2009,"RKC",1,"Juneau","2",101,"Mature_Female","4","Uneyed","1","0",90,"1",58.32095,-134.6836667,159,35,4.32466658064358
"279",2009,"RKC",1,"Juneau","2",105,"Mature_Female","4","Uneyed","1","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"280",2009,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","0","0",70,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"281",2009,"RKC",1,"Juneau","2",105,"Mature_Female","4","Uneyed","0","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"282",2009,"RKC",1,"Juneau","2",103,"Mature_Female","3","Uneyed","0","1",90,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"283",2009,"RKC",1,"Juneau","2",115,"Mature_Female","5","Uneyed","1","0",60,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"284",2009,"RKC",1,"Juneau","2",90,"Mature_Female","5","Uneyed","1","0",100,"1",58.30976667,-134.6822833,159,18,4.32466658064358
"285",2009,"RKC",1,"Juneau","2",97,"Mature_Female","5","Uneyed","0","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"286",2009,"RKC",1,"Juneau","2",112,"Mature_Female","5","Uneyed","0","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"287",2009,"RKC",1,"Juneau","2",96,"Mature_Female","3","Uneyed","1","1",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"288",2009,"RKC",1,"Juneau","2",112,"Mature_Female","5","Uneyed","0","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"289",2009,"RKC",1,"Juneau","2",107,"Mature_Female","4","Uneyed","1","0",70,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"290",2009,"RKC",1,"Juneau","2",95,"Mature_Female","4","Uneyed","0","0",70,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"291",2009,"RKC",1,"Juneau","2",95,"Mature_Female","5","Uneyed","0","0",80,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"292",2009,"RKC",1,"Juneau","2",101,"Mature_Female","4","Uneyed","1","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"293",2009,"RKC",1,"Juneau","2",90,"Mature_Female","3","Uneyed","1","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"294",2009,"RKC",1,"Juneau","2",112,"Mature_Female","5","Uneyed","0","0",80,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"295",2009,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","0","1",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"296",2009,"RKC",1,"Juneau","2",112,"Mature_Female","3","Uneyed","0","0",80,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"297",2009,"RKC",1,"Juneau","2",100,"Mature_Female","4","Uneyed","0","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"298",2009,"RKC",1,"Juneau","2",99,"Mature_Female","3","Uneyed","0","1",80,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"299",2009,"RKC",1,"Juneau","2",93,"Mature_Female","3","Uneyed","1","0",70,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"300",2009,"RKC",1,"Juneau","2",102,"Mature_Female","4","Uneyed","0","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"301",2009,"RKC",1,"Juneau","2",97,"Mature_Female","4","Uneyed","0","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"302",2009,"RKC",1,"Juneau","2",92,"Mature_Female","4","Uneyed","1","0",100,"0",58.30976667,-134.6822833,159,18,4.32466658064358
"303",2009,"RKC",1,"Juneau","2",97,"Mature_Female","3","Barren_Matted","0","1",0,"0",58.30773333,-134.7013,159,31,4.32466658064358
"304",2009,"RKC",1,"Juneau","2",106,"Mature_Female","3","Uneyed","0","0",100,"0",58.28835,-134.7606167,160,27,4.32466658064358
"305",2009,"RKC",1,"Juneau","2",103,"Mature_Female","5","Uneyed","1","0",100,"0",58.28835,-134.7606167,160,27,4.32466658064358
"306",2009,"RKC",1,"Juneau","2",116,"Mature_Female","4","Uneyed","1","0",100,"0",58.28835,-134.7606167,160,27,4.32466658064358
"307",2009,"RKC",1,"Juneau","2",103,"Mature_Female","3","Uneyed","0","0",80,"0",58.28835,-134.7606167,160,27,4.32466658064358
"308",2009,"RKC",1,"Juneau","2",101,"Mature_Female","5","Uneyed","0","0",70,"0",58.28698333,-134.7472833,160,40,4.32466658064358
"309",2009,"RKC",1,"Juneau","2",110,"Mature_Female","4","Uneyed","0","0",70,"0",58.28698333,-134.7472833,160,40,4.32466658064358
"310",2009,"RKC",1,"Juneau","2",102,"Mature_Female","5","Uneyed","0","0",80,"0",58.28698333,-134.7472833,160,40,4.32466658064358
"311",2009,"RKC",1,"Juneau","2",104,"Mature_Female","4","Uneyed","1","0",90,"0",58.28698333,-134.7472833,160,40,4.32466658064358
"312",2009,"RKC",1,"Juneau","2",112,"Mature_Female","5","Uneyed","0","0",80,"0",58.28698333,-134.7472833,160,40,4.32466658064358
"313",2009,"RKC",1,"Juneau","2",96,"Mature_Female","3","Uneyed","0","0",60,"0",58.28698333,-134.7472833,160,40,4.32466658064358
"314",2009,"RKC",1,"Juneau","2",113,"Mature_Female","4","Barren_Clean","0","1",0,"0",58.284,-134.703,160,57,4.32466658064358
"315",2009,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","1","1",80,"0",58.24235,-134.7119,160,38,4.32466658064358
"316",2009,"RKC",1,"Juneau","2",97,"Mature_Female","3","Uneyed","1","1",50,"0",58.24235,-134.7119,160,38,4.32466658064358
"317",2009,"RKC",1,"Juneau","2",109,"Mature_Female","3","Uneyed","0","1",70,"0",58.24235,-134.7119,160,38,4.32466658064358
"318",2009,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","0","0",80,"0",58.24235,-134.7119,160,38,4.32466658064358
"319",2009,"RKC",1,"Juneau","2",118,"Mature_Female","3","Uneyed","1","0",40,"0",58.24235,-134.7119,160,38,4.32466658064358
"320",2009,"RKC",1,"Juneau","2",106,"Mature_Female","3","Uneyed","0","1",80,"0",58.24235,-134.7119,160,38,4.32466658064358
"321",2009,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","1","1",70,"0",58.24235,-134.7119,160,38,4.32466658064358
"322",2009,"RKC",1,"Juneau","2",100,"Mature_Female","3","Uneyed","0","1",60,"0",58.24235,-134.7119,160,38,4.32466658064358
"323",2009,"RKC",1,"Juneau","2",103,"Mature_Female","3","Uneyed","1","1",40,"0",58.24235,-134.7119,160,38,4.32466658064358
"324",2009,"RKC",1,"Juneau","2",102,"Mature_Female","3","Uneyed","0","1",80,"0",58.24235,-134.7119,160,38,4.32466658064358
"325",2009,"RKC",1,"Juneau","2",98,"Mature_Female","3","Uneyed","0","1",70,"0",58.24235,-134.7119,160,38,4.32466658064358
"326",2009,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","0","0",80,"0",58.24235,-134.7119,160,38,4.32466658064358
"327",2009,"RKC",1,"Juneau","2",114,"Mature_Female","5","Uneyed","1","0",70,"0",58.2234,-134.6986,160,44,4.32466658064358
"328",2009,"RKC",1,"Juneau","2",110,"Mature_Female","3","Uneyed","0","1",100,"0",58.21673333,-134.6649167,160,38,4.32466658064358
"329",2009,"RKC",1,"Juneau","2",99,"Mature_Female","3","Uneyed","0","0",70,"0",58.21673333,-134.6649167,160,38,4.32466658064358
"330",2009,"RKC",1,"Juneau","2",92,"Mature_Female","4","Uneyed","1","0",100,"0",58.18661667,-134.67415,161,27,4.32466658064358
"331",2009,"RKC",1,"Juneau","2",101,"Mature_Female","5","Uneyed","1","0",80,"0",58.20415,-134.68265,161,39,4.32466658064358
"332",2009,"RKC",1,"Juneau","2",89,"Mature_Female","5","Uneyed","0","0",100,"0",58.20415,-134.68265,161,39,4.32466658064358
"333",2009,"RKC",1,"Juneau","2",102,"Mature_Female","5","Uneyed","1","0",80,"0",58.20415,-134.68265,161,39,4.32466658064358
"334",2009,"RKC",1,"Juneau","2",89,"Mature_Female","5","Uneyed","0","0",100,"0",58.20415,-134.68265,161,39,4.32466658064358
"335",2009,"RKC",1,"Juneau","2",104,"Mature_Female","5","Uneyed","0","0",80,"0",58.20415,-134.68265,161,39,4.32466658064358
"336",2009,"RKC",1,"Juneau","2",112,"Mature_Female","4","Uneyed","0","0",100,"0",58.20415,-134.68265,161,39,4.32466658064358
"337",2009,"RKC",1,"Juneau","2",116,"Mature_Female","4","Uneyed","0","0",80,"0",58.20415,-134.68265,161,39,4.32466658064358
"338",2009,"RKC",1,"Juneau","2",101,"Mature_Female","4","Uneyed","0","0",100,"0",58.20415,-134.68265,161,39,4.32466658064358
"339",2009,"RKC",1,"Juneau","2",102,"Mature_Female","5","Uneyed","0","0",80,"0",58.20415,-134.68265,161,39,4.32466658064358
"340",2009,"RKC",1,"Juneau","2",97,"Mature_Female","4","Uneyed","0","0",100,"0",58.20415,-134.68265,161,39,4.32466658064358
"341",2009,"RKC",1,"Juneau","2",100,"Mature_Female","5","Uneyed","0","0",80,"0",58.20415,-134.68265,161,39,4.32466658064358
"342",2009,"RKC",1,"Juneau","2",114,"Mature_Female","5","Uneyed","0","0",90,"0",58.20415,-134.68265,161,39,4.32466658064358
"343",2009,"RKC",1,"Juneau","2",93,"Mature_Female","5","Uneyed","0","0",80,"0",58.20415,-134.68265,161,39,4.32466658064358
"344",2009,"RKC",1,"Juneau","2",100,"Mature_Female","4","Uneyed","0","0",100,"0",58.20415,-134.68265,161,39,4.32466658064358
"345",2009,"RKC",1,"Juneau","2",96,"Mature_Female","5","Uneyed","0","0",70,"0",58.20415,-134.68265,161,39,4.32466658064358
"346",2009,"RKC",1,"Juneau","2",101,"Mature_Female","5","Uneyed","0","0",70,"0",58.20415,-134.68265,161,39,4.32466658064358
"347",2009,"RKC",1,"Juneau","2",91,"Mature_Female","5","Uneyed","0","0",70,"0",58.20415,-134.68265,161,39,4.32466658064358
"348",2009,"RKC",1,"Juneau","2",111,"Mature_Female","5","Uneyed","1","0",60,"0",58.20415,-134.68265,161,39,4.32466658064358
"349",2009,"RKC",1,"Juneau","2",95,"Mature_Female","5","Uneyed","0","0",100,"0",58.20415,-134.68265,161,39,4.32466658064358
"350",2009,"RKC",1,"Juneau","2",94,"Mature_Female","5","Uneyed","1","0",50,"0",58.20415,-134.68265,161,39,4.32466658064358
